DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
14.0;1401;6.0;2013.0;3.0;5.0;14.0;1401;26.0;24.0;9.0;1.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
1.0;0114;4.0;2013.0;26.0;2.0;1.0;0114;24.0;24.0;9.0;4.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
1.0;0116;9.0;2013.0;24.0;7.0;1.0;0115;999.0;41.0;4.0;4.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
1.0;0101;8.0;2013.0;23.0;5.0;1.0;0101;999.0;36.0;9.0;4.0;320.0;222.0;9.0;2.0;IGNORADO;NEOG
4.0;0414;7.0;2013.0;17.0;4.0;4.0;0414;999.0;26.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
1.0;0101;12.0;2013.0;18.0;9.0;1.0;0101;999.0;27.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;NEOG
1.0;0101;1.0;2014.0;5.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;1.0;2014.0;15.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;12.0;2013.0;26.0;9.0;2.0;0207;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;3.0;2014.0;26.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0115;12.0;2013.0;18.0;11.0;22.0;2204;999.0;55.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
4.0;0409;12.0;2013.0;6.0;5.0;4.0;0409;999.0;52.0;9.0;1.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
22.0;2217;12.0;2013.0;18.0;10.0;22.0;2217;999.0;47.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
1.0;0101;12.0;2013.0;23.0;9.0;3.0;0307;999.0;27.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
1.0;0117;1.0;2014.0;11.0;12.0;3.0;0306;999.0;24.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
21.0;2101;4.0;2013.0;15.0;3.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
6.0;0602;5.0;2013.0;15.0;4.0;6.0;0601;999.0;75.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
1.0;0101;4.0;2013.0;23.0;1.0;1.0;0101;999.0;51.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
4.0;0406;4.0;2013.0;25.0;1.0;4.0;0401;999.0;45.0;9.0;1.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
22.0;2205;5.0;2013.0;4.0;4.0;1.0;0101;999.0;45.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
5.0;0501;5.0;2013.0;15.0;2.0;5.0;0501;999.0;43.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
1.0;0101;11.0;2013.0;4.0;3.0;19.0;1901;999.0;42.0;9.0;4.0;320.0;320.0;1.0;9.0;IGNORADO;NEOG
6.0;0608;9.0;2013.0;20.0;8.0;6.0;0601;999.0;41.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
22.0;2216;2.0;2013.0;8.0;1.0;22.0;2201;999.0;36.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
22.0;2202;10.0;2013.0;18.0;9.0;22.0;2202;999.0;33.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
5.0;0506;10.0;2013.0;18.0;9.0;10.0;1001;999.0;32.0;9.0;4.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
15.0;1507;10.0;2013.0;8.0;10.0;15.0;1507;999.0;31.0;9.0;4.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
1.0;0101;7.0;2013.0;5.0;6.0;1.0;0101;999.0;30.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
12.0;1217;10.0;2013.0;7.0;5.0;9.0;0920;999.0;29.0;9.0;4.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
13.0;1319;4.0;2013.0;11.0;1.0;13.0;1301;999.0;29.0;9.0;1.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
14.0;1409;6.0;2013.0;3.0;5.0;14.0;1401;999.0;29.0;9.0;1.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
11.0;1102;3.0;2013.0;4.0;1.0;11.0;1102;999.0;28.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;NEOG
4.0;0403;7.0;2013.0;9.0;5.0;1.0;0101;999.0;24.0;9.0;4.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
5.0;0511;11.0;2013.0;20.0;8.0;5.0;0501;999.0;22.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
15.0;1504;9.0;2013.0;22.0;2.0;15.0;1501;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;IGNORADO;NEOG
4.0;0406;11.0;2013.0;2.0;9.0;4.0;0401;37.0;34.0;1.0;4.0;320.0;320.0;4.0;4.0;IGNORADO;NEOG
4.0;0409;7.0;2013.0;13.0;5.0;4.0;0401;34.0;30.0;1.0;1.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
13.0;1313;10.0;2013.0;27.0;8.0;13.0;1313;28.0;24.0;1.0;1.0;320.0;320.0;2.0;1.0;IGNORADO;NEOG
15.0;1507;11.0;2013.0;8.0;10.0;15.0;1507;999.0;49.0;4.0;1.0;320.0;320.0;1.0;1.0;IGNORADO;NEOG
6.0;0612;5.0;2014.0;5.0;2.0;6.0;0612;999.0;36.0;4.0;9.0;320.0;320.0;1.0;4.0;IGNORADO;NEOG
15.0;1501;8.0;2013.0;19.0;7.0;15.0;1501;999.0;27.0;4.0;4.0;320.0;320.0;1.0;3.0;IGNORADO;NEOG
3.0;0301;12.0;2013.0;9.0;4.0;3.0;0302;999.0;26.0;4.0;4.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
1.0;0115;10.0;2013.0;12.0;8.0;1.0;0101;34.0;23.0;4.0;4.0;320.0;320.0;3.0;3.0;IGNORADO;NEOG
18.0;1801;11.0;2013.0;23.0;8.0;18.0;1801;54.0;31.0;4.0;4.0;840.0;320.0;9.0;3.0;IGNORADO;NEOG
12.0;1202;5.0;2013.0;8.0;4.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
13.0;1308;11.0;2013.0;9.0;7.0;13.0;1308;31.0;27.0;9.0;1.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
13.0;1308;11.0;2013.0;12.0;9.0;13.0;1308;31.0;27.0;9.0;1.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
1.0;0101;9.0;2013.0;20.0;2.0;1.0;0101;999.0;31.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;44
1.0;0108;12.0;2013.0;5.0;7.0;22.0;2202;999.0;31.0;9.0;4.0;320.0;320.0;9.0;5.0;IGNORADO;24
15.0;1503;7.0;2013.0;21.0;6.0;15.0;1501;38.0;33.0;4.0;4.0;320.0;320.0;2.0;4.0;IGNORADO;32
4.0;0411;3.0;2013.0;8.0;3.0;4.0;0401;40.0;32.0;4.0;4.0;320.0;320.0;3.0;4.0;IGNORADO;32
13.0;1301;4.0;2013.0;27.0;2.0;13.0;1301;999.0;33.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;35
22.0;2214;9.0;2013.0;5.0;8.0;22.0;2201;999.0;38.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;34
6.0;0614;3.0;2014.0;27.0;9.0;5.0;0501;999.0;40.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;35
19.0;1905;12.0;2013.0;16.0;10.0;11.0;1101;999.0;56.0;9.0;4.0;320.0;320.0;1.0;3.0;IGNORADO;52
13.0;1301;3.0;2013.0;21.0;2.0;13.0;1301;999.0;36.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;52
1.0;0101;7.0;2013.0;2.0;7.0;1.0;0101;47.0;44.0;4.0;4.0;320.0;320.0;4.0;4.0;IGNORADO;52
10.0;1002;3.0;2013.0;31.0;1.0;10.0;1001;47.0;49.0;9.0;4.0;320.0;320.0;1.0;2.0;IGNORADO;52
1.0;0101;11.0;2013.0;27.0;8.0;1.0;0108;999.0;45.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;52
13.0;1301;5.0;2013.0;24.0;4.0;13.0;1301;34.0;32.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;52
1.0;0101;3.0;2014.0;17.0;12.0;14.0;1401;999.0;51.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;75
13.0;1326;2.0;2014.0;9.0;8.0;13.0;1326;999.0;40.0;9.0;1.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
12.0;1214;11.0;2013.0;27.0;8.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
15.0;1508;5.0;2014.0;9.0;12.0;15.0;1508;31.0;29.0;9.0;1.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
1.0;0101;4.0;2014.0;26.0;11.0;6.0;0609;999.0;35.0;9.0;4.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;10.0;2013.0;5.0;9.0;1.0;0101;999.0;51.0;9.0;4.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
15.0;1501;10.0;2013.0;13.0;9.0;15.0;1501;999.0;40.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
1.0;0101;11.0;2013.0;29.0;8.0;1.0;0101;47.0;43.0;9.0;1.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
5.0;0509;9.0;2013.0;17.0;7.0;5.0;0501;47.0;40.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
6.0;0601;12.0;2013.0;18.0;9.0;6.0;0601;999.0;54.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
5.0;0501;2.0;2014.0;12.0;11.0;5.0;0501;999.0;41.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
12.0;1221;2.0;2014.0;2.0;12.0;12.0;1221;999.0;35.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
1.0;0101;2.0;2014.0;16.0;12.0;5.0;0507;999.0;29.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
21.0;2101;10.0;2013.0;29.0;8.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
9.0;0903;5.0;2013.0;1.0;3.0;19.0;1901;999.0;41.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
22.0;2201;6.0;2013.0;28.0;1.0;22.0;2201;999.0;40.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
5.0;0506;6.0;2013.0;20.0;2.0;5.0;0502;999.0;39.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
22.0;2201;2.0;2013.0;4.0;1.0;22.0;2201;999.0;35.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
18.0;1804;8.0;2013.0;21.0;6.0;18.0;1801;999.0;27.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
12.0;1218;1.0;2014.0;2.0;12.0;12.0;1218;36.0;37.0;4.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
11.0;1101;6.0;2013.0;5.0;6.0;11.0;1101;999.0;29.0;4.0;4.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
6.0;0613;6.0;2013.0;2.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
13.0;1301;10.0;2013.0;2.0;9.0;13.0;1301;33.0;27.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;32
1.0;0101;7.0;2013.0;2.0;5.0;1.0;0101;999.0;43.0;9.0;4.0;320.0;320.0;9.0;5.0;IGNORADO;51
1.0;0101;2.0;2014.0;18.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;3.0;2014.0;18.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
12.0;1201;1.0;2014.0;24.0;10.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;IGNORADO;NEOG
1.0;0101;11.0;2013.0;1.0;10.0;1.0;0101;56.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;3.0;2013.0;17.0;1.0;1.0;0101;39.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
5.0;0502;7.0;2013.0;24.0;5.0;5.0;0502;31.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
9.0;0914;10.0;2013.0;5.0;8.0;9.0;0901;34.0;33.0;9.0;1.0;320.0;320.0;9.0;4.0;IGNORADO;NEOG
22.0;2214;6.0;2013.0;10.0;6.0;22.0;2201;23.0;24.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;NEOG
16.0;1613;10.0;2013.0;9.0;8.0;16.0;1601;25.0;22.0;9.0;1.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
12.0;1214;10.0;2013.0;5.0;6.0;12.0;1215;32.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;IGNORADO;NEOG
19.0;1903;11.0;2013.0;30.0;10.0;19.0;1901;999.0;27.0;9.0;4.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
5.0;0501;5.0;2013.0;4.0;1.0;5.0;0501;999.0;31.0;4.0;4.0;320.0;320.0;1.0;9.0;IGNORADO;NEOG
1.0;0101;4.0;2014.0;5.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
16.0;1602;2.0;2014.0;11.0;11.0;16.0;1602;999.0;27.0;9.0;4.0;320.0;320.0;1.0;4.0;IGNORADO;NEOG
1.0;0101;8.0;2013.0;30.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;4.0;2013.0;7.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;9.0;2013.0;16.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
13.0;1302;6.0;2013.0;26.0;3.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;9.0;2013.0;7.0;5.0;1.0;0101;999.0;41.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;NEOG
22.0;2212;10.0;2013.0;22.0;8.0;22.0;2212;999.0;24.0;4.0;4.0;320.0;320.0;1.0;4.0;IGNORADO;NEOG
1.0;0101;6.0;2014.0;5.0;11.0;1.0;0101;37.0;31.0;9.0;4.0;320.0;320.0;9.0;5.0;IGNORADO;NEOG
5.0;0501;7.0;2013.0;20.0;5.0;5.0;0501;28.0;26.0;9.0;4.0;320.0;320.0;9.0;5.0;IGNORADO;NEOG
1.0;0101;4.0;2013.0;18.0;3.0;1.0;0101;33.0;22.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;NEOG
1.0;0101;9.0;2013.0;4.0;3.0;1.0;0101;28.0;24.0;9.0;9.0;320.0;320.0;9.0;5.0;IGNORADO;NEOG
5.0;0501;12.0;2013.0;14.0;10.0;5.0;0501;999.0;40.0;9.0;4.0;320.0;320.0;9.0;4.0;IGNORADO;NEOG
4.0;0414;9.0;2013.0;12.0;8.0;4.0;0401;37.0;27.0;9.0;4.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
16.0;1601;3.0;2014.0;26.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;5.0;2014.0;23.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;12.0;2013.0;6.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;12.0;2013.0;17.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2014.0;16.0;12.0;1.0;0106;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;6.0;2014.0;28.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0114;2.0;2014.0;4.0;10.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
2.0;0201;12.0;2013.0;22.0;11.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
4.0;0414;12.0;2013.0;13.0;8.0;4.0;0414;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
8.0;0803;1.0;2014.0;13.0;11.0;8.0;0803;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
11.0;1103;12.0;2013.0;31.0;10.0;11.0;1103;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
13.0;1301;2.0;2014.0;6.0;12.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
18.0;1804;1.0;2014.0;28.0;6.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1802;1.0;2014.0;25.0;10.0;18.0;1802;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1802;3.0;2014.0;20.0;12.0;18.0;1802;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1801;1.0;2014.0;2.0;12.0;18.0;1802;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
19.0;1903;12.0;2013.0;1.0;8.0;19.0;1903;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
22.0;2205;3.0;2014.0;10.0;12.0;22.0;2205;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
22.0;2205;12.0;2013.0;10.0;10.0;22.0;2205;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
7.0;0701;4.0;2013.0;14.0;2.0;7.0;0701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
4.0;0401;9.0;2013.0;15.0;7.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
1.0;0101;4.0;2013.0;12.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;4.0;2013.0;15.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;6.0;2013.0;20.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;7.0;2013.0;5.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;7.0;2013.0;24.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;8.0;2013.0;27.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;9.0;2013.0;20.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2013.0;31.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2013.0;10.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;7.0;2013.0;2.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;8.0;2013.0;18.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2013.0;11.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0106;2.0;2013.0;11.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0106;4.0;2013.0;16.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0106;7.0;2013.0;27.0;5.0;1.0;0101;999.0;999.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
1.0;0106;10.0;2013.0;31.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0106;11.0;2013.0;26.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0110;8.0;2013.0;12.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0110;9.0;2013.0;5.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0114;8.0;2013.0;17.0;5.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0114;11.0;2013.0;24.0;10.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0114;11.0;2013.0;30.0;7.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
2.0;0201;7.0;2013.0;24.0;6.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
2.0;0201;11.0;2013.0;12.0;9.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
4.0;0408;6.0;2013.0;2.0;4.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
4.0;0401;9.0;2013.0;1.0;8.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
5.0;0501;9.0;2013.0;8.0;7.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;IGNORADO;IGNORADO
8.0;0803;2.0;2013.0;31.0;1.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
8.0;0803;4.0;2013.0;20.0;3.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
8.0;0803;10.0;2013.0;3.0;9.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
9.0;0913;8.0;2013.0;19.0;7.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
10.0;1002;3.0;2013.0;17.0;1.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
10.0;1008;6.0;2013.0;4.0;2.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
11.0;1103;9.0;2013.0;5.0;6.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
12.0;1201;9.0;2013.0;26.0;7.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
12.0;1218;7.0;2013.0;9.0;4.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
18.0;1804;5.0;2013.0;22.0;4.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1804;6.0;2013.0;6.0;6.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
18.0;1804;8.0;2013.0;5.0;8.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1804;9.0;2013.0;5.0;8.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1804;11.0;2013.0;4.0;10.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1804;11.0;2013.0;27.0;9.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1802;7.0;2013.0;26.0;6.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1802;10.0;2013.0;8.0;7.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
19.0;1903;10.0;2013.0;21.0;8.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
19.0;1909;7.0;2013.0;14.0;5.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
19.0;1904;5.0;2013.0;17.0;4.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
19.0;1904;7.0;2013.0;26.0;4.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
21.0;2101;9.0;2013.0;1.0;8.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
22.0;2202;10.0;2013.0;3.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
9.0;0901;4.0;2013.0;19.0;3.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
3.0;0315;10.0;2013.0;31.0;5.0;3.0;0301;39.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
