DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
1.0;0101;1.0;2015.0;13.0;10.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;IGNORADO
1.0;0101;1.0;2015.0;8.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;1.0;2015.0;15.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;1.0;2015.0;24.0;11.0;14.0;1401;31.0;34.0;1.0;4.0;320.0;320.0;2.0;4.0;NEOG;NEOG
1.0;0101;1.0;2015.0;23.0;9.0;1.0;0101;28.0;30.0;4.0;4.0;320.0;320.0;5.0;5.0;34;24
1.0;0101;1.0;2015.0;10.0;11.0;1.0;0117;32.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;NEOG;41
1.0;0101;1.0;2015.0;13.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;24;41
1.0;0101;1.0;2015.0;4.0;4.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;1.0;2015.0;6.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;1.0;2015.0;24.0;11.0;1.0;0101;23.0;23.0;4.0;4.0;320.0;1034.0;4.0;5.0;NEOG;NEOG
1.0;0101;1.0;2015.0;28.0;10.0;1.0;0101;32.0;37.0;4.0;4.0;320.0;320.0;4.0;5.0;NEOG;26
1.0;0101;1.0;2015.0;29.0;10.0;1.0;0101;26.0;26.0;9.0;9.0;320.0;320.0;9.0;9.0;34;35
1.0;0101;1.0;2015.0;5.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
1.0;0101;1.0;2015.0;20.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;1.0;2015.0;11.0;12.0;1.0;0115;37.0;30.0;4.0;4.0;320.0;320.0;4.0;9.0;NEOG;NEOG
1.0;0101;1.0;2015.0;22.0;9.0;1.0;0101;30.0;32.0;4.0;4.0;320.0;320.0;5.0;4.0;25;23
1.0;0101;1.0;2015.0;30.0;12.0;1.0;0101;53.0;52.0;9.0;4.0;320.0;320.0;4.0;3.0;NEOG;51
1.0;0101;2.0;2015.0;28.0;11.0;1.0;0116;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;17.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;43;41
1.0;0101;2.0;2015.0;10.0;10.0;1.0;0101;33.0;26.0;4.0;4.0;320.0;320.0;5.0;4.0;24;42
1.0;0101;2.0;2015.0;19.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;9.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;18.0;7.0;1.0;0101;41.0;38.0;4.0;4.0;320.0;320.0;5.0;5.0;NEOG;24
1.0;0101;2.0;2015.0;22.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;8.0;9.0;1.0;0115;43.0;38.0;9.0;9.0;320.0;320.0;1.0;1.0;34;NEOG
1.0;0101;2.0;2015.0;11.0;11.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;21
1.0;0101;2.0;2015.0;9.0;10.0;1.0;0101;26.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;52;41
1.0;0101;2.0;2015.0;6.0;10.0;1.0;0105;73.0;30.0;4.0;4.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;9.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;7.0;11.0;1.0;0115;999.0;31.0;9.0;1.0;320.0;320.0;9.0;3.0;NEOG;NEOG
1.0;0101;2.0;2015.0;5.0;12.0;10.0;1008;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;11.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;81;NEOG
1.0;0101;2.0;2015.0;6.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;41;NEOG
1.0;0101;2.0;2015.0;15.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;8.0;12.0;1.0;0101;29.0;27.0;9.0;4.0;320.0;320.0;1.0;5.0;NEOG;NEOG
1.0;0101;2.0;2015.0;22.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;9.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;26.0;9.0;1.0;0101;33.0;36.0;4.0;4.0;320.0;320.0;4.0;4.0;72;11
1.0;0101;2.0;2015.0;11.0;2.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;IGNORADO
1.0;0101;2.0;2015.0;1.0;9.0;1.0;0116;25.0;29.0;4.0;4.0;320.0;320.0;3.0;2.0;71;81
1.0;0101;2.0;2015.0;10.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;2.0;2015.0;25.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;35
1.0;0101;2.0;2015.0;10.0;11.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;2.0;2015.0;11.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;340.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;27.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;27.0;11.0;5.0;0503;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;13.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;24.0;11.0;1.0;0106;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;27.0;11.0;6.0;0613;40.0;36.0;4.0;9.0;320.0;320.0;2.0;9.0;71;IGNORADO
1.0;0101;2.0;2015.0;6.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;23.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;2.0;7.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;3.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;2.0;2015.0;9.0;4.0;1.0;0101;50.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;71;NEOG
1.0;0101;2.0;2015.0;15.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;2.0;2015.0;1.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;75;NEOG
1.0;0101;2.0;2015.0;5.0;12.0;1.0;0101;46.0;35.0;4.0;4.0;320.0;320.0;2.0;4.0;51;NEOG
1.0;0101;2.0;2015.0;22.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;11.0;4.0;3.0;0309;38.0;27.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;23
1.0;0101;2.0;2015.0;16.0;10.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;13.0;11.0;1.0;0101;56.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;2.0;2015.0;5.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;24;44
1.0;0101;2.0;2015.0;30.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;11.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;NEOG
1.0;0101;2.0;2015.0;5.0;12.0;16.0;1601;999.0;39.0;1.0;4.0;320.0;320.0;9.0;4.0;NEOG;41
1.0;0101;2.0;2015.0;11.0;12.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
1.0;0101;2.0;2015.0;1.0;12.0;21.0;2107;56.0;51.0;4.0;4.0;320.0;320.0;1.0;2.0;61;51
1.0;0101;2.0;2015.0;22.0;7.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;5.0;11.0;7.0;0704;999.0;999.0;1.0;1.0;320.0;320.0;9.0;1.0;NEOG;NEOG
1.0;0101;2.0;2015.0;16.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;28.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;NEOG
1.0;0101;2.0;2015.0;2.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;24
1.0;0101;2.0;2015.0;24.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;2.0;2015.0;26.0;9.0;1.0;0101;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;18.0;7.0;1.0;0103;46.0;35.0;4.0;4.0;320.0;320.0;2.0;2.0;IGNORADO;NEOG
1.0;0101;2.0;2015.0;17.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;41
1.0;0101;2.0;2015.0;27.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;23.0;12.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;61;NEOG
1.0;0101;2.0;2015.0;23.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34;NEOG
1.0;0101;2.0;2015.0;11.0;11.0;3.0;0301;58.0;36.0;9.0;9.0;320.0;320.0;1.0;1.0;22;41
1.0;0101;2.0;2015.0;19.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;74;NEOG
1.0;0101;2.0;2015.0;18.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;NEOG
1.0;0101;2.0;2015.0;26.0;11.0;1.0;0102;26.0;21.0;4.0;4.0;320.0;320.0;4.0;4.0;NEOG;NEOG
1.0;0101;2.0;2015.0;5.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;NEOG;NEOG
1.0;0101;2.0;2015.0;8.0;12.0;1.0;0101;37.0;33.0;4.0;4.0;320.0;320.0;5.0;5.0;52;26
1.0;0101;2.0;2015.0;20.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;22
1.0;0101;2.0;2015.0;10.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;12.0;11.0;6.0;0605;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;19.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;24.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;21.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;2.0;2015.0;5.0;9.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;16.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;6.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;34
1.0;0101;2.0;2015.0;17.0;1.0;1.0;0116;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;2.0;2015.0;1.0;12.0;1.0;0101;28.0;29.0;4.0;9.0;320.0;320.0;2.0;9.0;31;NEOG
1.0;0101;3.0;2015.0;30.0;12.0;6.0;0603;999.0;999.0;9.0;9.0;320.0;9999.0;9.0;1.0;61;IGNORADO
1.0;0101;3.0;2015.0;4.0;11.0;1.0;0101;40.0;22.0;4.0;4.0;320.0;320.0;2.0;3.0;71;NEOG
1.0;0101;3.0;2015.0;1.0;12.0;1.0;0101;32.0;28.0;9.0;9.0;320.0;320.0;5.0;1.0;35;43
1.0;0101;3.0;2015.0;16.0;10.0;1.0;0101;27.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;35;51
1.0;0101;3.0;2015.0;23.0;10.0;1.0;0101;39.0;41.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0101;3.0;2015.0;6.0;3.0;1.0;0106;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;3.0;2015.0;10.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;30.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;14.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;21
1.0;0101;3.0;2015.0;21.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
1.0;0101;3.0;2015.0;30.0;1.0;1.0;0101;999.0;63.0;9.0;9.0;320.0;723.0;9.0;1.0;12;NEOG
1.0;0101;3.0;2015.0;13.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;8.0;12.0;16.0;1609;27.0;24.0;1.0;1.0;320.0;320.0;2.0;1.0;NEOG;NEOG
1.0;0101;3.0;2015.0;13.0;8.0;1.0;0101;45.0;43.0;4.0;4.0;320.0;320.0;5.0;4.0;34;NEOG
1.0;0101;3.0;2015.0;12.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;29.0;12.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;25.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;24.0;7.0;1.0;0101;34.0;35.0;4.0;4.0;320.0;320.0;5.0;4.0;25;NEOG
1.0;0101;3.0;2015.0;10.0;9.0;3.0;0302;999.0;999.0;9.0;9.0;320.0;840.0;9.0;1.0;IGNORADO;IGNORADO
1.0;0101;3.0;2015.0;13.0;11.0;1.0;0115;32.0;30.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;15.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;3.0;2015.0;16.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
1.0;0101;3.0;2015.0;11.0;9.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;43
1.0;0101;3.0;2015.0;14.0;7.0;12.0;1201;60.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;35;NEOG
1.0;0101;3.0;2015.0;15.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;16.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;8.0;7.0;1.0;0113;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;21
1.0;0101;3.0;2015.0;3.0;11.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;22.0;8.0;1.0;0101;26.0;31.0;4.0;4.0;320.0;320.0;5.0;4.0;NEOG;NEOG
1.0;0101;3.0;2015.0;5.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;8.0;12.0;1.0;0107;58.0;53.0;4.0;4.0;320.0;320.0;4.0;2.0;52;NEOG
1.0;0101;3.0;2015.0;28.0;8.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;3.0;2015.0;12.0;11.0;1.0;0115;30.0;38.0;4.0;4.0;320.0;320.0;2.0;4.0;81;23
1.0;0101;3.0;2015.0;15.0;12.0;3.0;0308;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;3.0;2015.0;19.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83;NEOG
1.0;0101;3.0;2015.0;10.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0101;3.0;2015.0;24.0;11.0;1.0;0102;38.0;35.0;4.0;4.0;320.0;320.0;5.0;5.0;21;22
1.0;0101;3.0;2015.0;3.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35;41
1.0;0101;3.0;2015.0;2.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;6.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;30.0;9.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;3.0;2015.0;25.0;9.0;1.0;0116;32.0;26.0;4.0;4.0;320.0;320.0;3.0;2.0;71;51
1.0;0101;3.0;2015.0;24.0;9.0;12.0;1212;55.0;52.0;4.0;4.0;320.0;320.0;4.0;2.0;52;NEOG
1.0;0101;3.0;2015.0;29.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
1.0;0101;3.0;2015.0;3.0;12.0;9.0;0903;51.0;49.0;9.0;1.0;320.0;320.0;9.0;4.0;IGNORADO;23
1.0;0101;3.0;2015.0;24.0;11.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;71;NEOG
1.0;0101;3.0;2015.0;1.0;10.0;1.0;0102;36.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;52;NEOG
1.0;0101;3.0;2015.0;9.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;27.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;32
1.0;0101;3.0;2015.0;12.0;9.0;1.0;0101;26.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;NEOG;NEOG
1.0;0101;3.0;2015.0;3.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;30.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;3.0;2015.0;21.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
1.0;0101;4.0;2015.0;16.0;10.0;1.0;0101;999.0;23.0;9.0;4.0;320.0;320.0;9.0;3.0;75;NEOG
1.0;0101;4.0;2015.0;4.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;7.0;10.0;1.0;0106;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;15.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;NEOG
1.0;0101;4.0;2015.0;18.0;8.0;6.0;0605;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;11;NEOG
1.0;0101;4.0;2015.0;26.0;11.0;1.0;0101;37.0;37.0;9.0;4.0;320.0;320.0;9.0;4.0;11;NEOG
1.0;0101;4.0;2015.0;24.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0101;4.0;2015.0;28.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
1.0;0101;4.0;2015.0;15.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;23.0;12.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;43;41
1.0;0101;4.0;2015.0;6.0;11.0;5.0;0512;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;3.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;81;NEOG
1.0;0101;4.0;2015.0;17.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;30.0;4.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;43;41
1.0;0101;4.0;2015.0;23.0;7.0;1.0;0101;29.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;35;42
1.0;0101;4.0;2015.0;24.0;3.0;13.0;1327;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;9.0;4.0;1.0;0113;32.0;32.0;4.0;4.0;320.0;320.0;5.0;5.0;26;26
1.0;0101;4.0;2015.0;30.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;10.0;1.0;1.0;0102;40.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;71;IGNORADO
1.0;0101;4.0;2015.0;14.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
1.0;0101;4.0;2015.0;10.0;11.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;4.0;2015.0;5.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;4.0;2015.0;5.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;33;NEOG
1.0;0101;4.0;2015.0;30.0;12.0;11.0;1106;26.0;18.0;4.0;4.0;320.0;320.0;3.0;3.0;NEOG;NEOG
1.0;0101;4.0;2015.0;29.0;5.0;1.0;0116;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;71;NEOG
1.0;0101;4.0;2015.0;28.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;52;23
1.0;0101;4.0;2015.0;19.0;12.0;1.0;0101;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;2.0;12.0;1.0;0101;36.0;33.0;4.0;4.0;320.0;320.0;4.0;5.0;52;52
1.0;0101;4.0;2015.0;3.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;23
1.0;0101;4.0;2015.0;5.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;IGNORADO
1.0;0101;4.0;2015.0;18.0;9.0;1.0;0108;43.0;38.0;4.0;4.0;320.0;320.0;3.0;5.0;81;24
1.0;0101;4.0;2015.0;30.0;12.0;1.0;0103;39.0;30.0;4.0;4.0;320.0;320.0;4.0;5.0;24;12
1.0;0101;4.0;2015.0;30.0;12.0;3.0;0301;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;3.0;3.0;1.0;0111;46.0;39.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;7.0;10.0;12.0;1217;39.0;999.0;4.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;6.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;4.0;2015.0;9.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;4.0;2015.0;14.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;4.0;2015.0;30.0;12.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;4.0;2015.0;5.0;6.0;1.0;0101;42.0;42.0;4.0;4.0;320.0;320.0;2.0;4.0;83;33
1.0;0101;5.0;2015.0;22.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;5.0;2015.0;7.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;723.0;9.0;9.0;NEOG;NEOG
1.0;0101;5.0;2015.0;3.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;23;23
1.0;0101;5.0;2015.0;5.0;3.0;1.0;0101;27.0;30.0;9.0;4.0;320.0;320.0;9.0;4.0;34;41
