DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
9.0;0901;8.0;2022.0;30.0;8.0;2022.0;19.0;1909;47.0;37.0;4.0;4.0;320.0;320.0;5.0;5.0;21;26
3.0;0309;5.0;2022.0;3.0;5.0;2022.0;3.0;0310;39.0;28.0;4.0;4.0;320.0;320.0;5.0;4.0;21;97
10.0;1010;7.0;2022.0;21.0;6.0;2022.0;10.0;1010;42.0;36.0;4.0;9.0;320.0;320.0;5.0;1.0;21;97
22.0;2212;1.0;2023.0;16.0;12.0;2022.0;22.0;2212;41.0;36.0;4.0;4.0;320.0;320.0;5.0;4.0;21;23
1.0;0101;5.0;2022.0;18.0;4.0;2022.0;1.0;0114;38.0;40.0;4.0;4.0;320.0;320.0;9.0;9.0;21;97
1.0;0115;7.0;2022.0;24.0;5.0;2022.0;1.0;0115;31.0;40.0;4.0;4.0;320.0;320.0;9.0;5.0;21;26
1.0;0101;1.0;2023.0;12.0;12.0;2022.0;1.0;0115;41.0;38.0;1.0;4.0;320.0;320.0;5.0;4.0;21;97
1.0;0115;12.0;2022.0;4.0;11.0;2022.0;1.0;0115;28.0;23.0;4.0;4.0;320.0;320.0;5.0;4.0;21;97
1.0;0101;3.0;2022.0;4.0;2.0;2022.0;1.0;0101;999.0;54.0;9.0;4.0;320.0;320.0;9.0;5.0;22;12
1.0;0101;11.0;2022.0;5.0;10.0;2022.0;1.0;0101;36.0;26.0;9.0;4.0;170.0;320.0;5.0;9.0;22;22
1.0;0101;10.0;2022.0;7.0;4.0;2022.0;1.0;0101;40.0;37.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
1.0;0101;6.0;2022.0;29.0;3.0;2022.0;1.0;0101;40.0;39.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
17.0;1701;5.0;2022.0;28.0;3.0;2022.0;1.0;0101;42.0;40.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
1.0;0101;6.0;2022.0;16.0;5.0;2022.0;1.0;0101;36.0;36.0;4.0;4.0;320.0;320.0;6.0;5.0;22;22
1.0;0101;8.0;2022.0;29.0;6.0;2022.0;1.0;0101;33.0;30.0;5.0;9.0;340.0;320.0;9.0;5.0;22;22
1.0;0101;6.0;2022.0;16.0;5.0;2022.0;1.0;0101;999.0;59.0;9.0;4.0;320.0;320.0;9.0;5.0;22;22
1.0;0101;6.0;2022.0;8.0;6.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;22
16.0;1601;1.0;2023.0;2.0;9.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;22
1.0;0101;1.0;2023.0;1.0;12.0;2022.0;1.0;0101;45.0;39.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
1.0;0101;6.0;2022.0;27.0;4.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;22
1.0;0101;9.0;2022.0;7.0;9.0;2022.0;1.0;0101;35.0;35.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
1.0;0101;6.0;2022.0;7.0;2.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;23
1.0;0101;9.0;2022.0;17.0;8.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;23
1.0;0101;8.0;2022.0;9.0;8.0;2022.0;1.0;0101;67.0;48.0;4.0;9.0;320.0;320.0;5.0;9.0;22;24
1.0;0101;5.0;2022.0;31.0;3.0;2022.0;1.0;0101;40.0;39.0;4.0;4.0;320.0;320.0;5.0;5.0;22;26
1.0;0101;7.0;2022.0;18.0;5.0;2022.0;1.0;0101;53.0;34.0;4.0;4.0;320.0;320.0;5.0;9.0;22;26
1.0;0101;3.0;2023.0;26.0;10.0;2022.0;1.0;0101;32.0;33.0;4.0;4.0;320.0;320.0;5.0;4.0;22;32
1.0;0101;11.0;2022.0;10.0;10.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;41
21.0;2101;9.0;2022.0;6.0;7.0;2022.0;1.0;0101;40.0;33.0;4.0;9.0;320.0;320.0;5.0;4.0;22;43
1.0;0101;8.0;2022.0;30.0;6.0;2022.0;1.0;0101;62.0;39.0;4.0;4.0;320.0;320.0;5.0;4.0;22;43
1.0;0101;8.0;2022.0;20.0;6.0;2022.0;1.0;0101;47.0;44.0;4.0;4.0;320.0;320.0;5.0;4.0;22;44
1.0;0101;5.0;2022.0;28.0;4.0;2022.0;1.0;0101;55.0;50.0;4.0;4.0;320.0;320.0;5.0;3.0;22;97
3.0;0314;1.0;2023.0;15.0;12.0;2022.0;1.0;0101;38.0;40.0;4.0;4.0;320.0;320.0;5.0;4.0;22;97
1.0;0101;9.0;2022.0;19.0;8.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;97
1.0;0101;8.0;2022.0;27.0;7.0;2022.0;1.0;0101;38.0;32.0;4.0;4.0;320.0;320.0;5.0;4.0;22;97
9.0;0901;8.0;2022.0;23.0;6.0;2022.0;1.0;0101;65.0;52.0;4.0;1.0;320.0;320.0;5.0;5.0;22;97
1.0;0101;8.0;2022.0;18.0;8.0;2022.0;1.0;0101;44.0;44.0;9.0;4.0;320.0;320.0;5.0;5.0;22;97
11.0;1101;10.0;2022.0;10.0;10.0;2022.0;3.0;0301;35.0;42.0;4.0;4.0;320.0;320.0;5.0;5.0;22;26
5.0;0505;6.0;2022.0;7.0;6.0;2022.0;5.0;0501;35.0;32.0;4.0;4.0;320.0;320.0;9.0;4.0;22;97
8.0;0801;7.0;2022.0;22.0;6.0;2022.0;8.0;0801;32.0;26.0;1.0;1.0;320.0;320.0;5.0;3.0;22;97
8.0;0801;8.0;2022.0;30.0;6.0;2022.0;8.0;0801;34.0;34.0;4.0;1.0;320.0;320.0;5.0;4.0;22;97
9.0;0901;4.0;2022.0;14.0;2.0;2022.0;9.0;0901;42.0;34.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
9.0;0908;8.0;2022.0;16.0;8.0;2022.0;9.0;0901;35.0;35.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
9.0;0901;5.0;2022.0;20.0;5.0;2022.0;9.0;0901;68.0;58.0;4.0;5.0;320.0;32.0;5.0;4.0;22;52
9.0;0901;5.0;2022.0;25.0;4.0;2022.0;9.0;0901;42.0;38.0;4.0;4.0;320.0;320.0;5.0;1.0;22;97
6.0;0601;6.0;2022.0;23.0;5.0;2022.0;12.0;1201;39.0;36.0;4.0;4.0;320.0;320.0;5.0;5.0;22;97
11.0;1101;8.0;2022.0;29.0;6.0;2022.0;13.0;1301;40.0;41.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
1.0;0101;11.0;2022.0;29.0;4.0;2022.0;13.0;1301;66.0;62.0;4.0;4.0;320.0;320.0;5.0;5.0;22;97
18.0;1801;9.0;2022.0;11.0;7.0;2022.0;16.0;1601;33.0;38.0;4.0;4.0;320.0;320.0;9.0;5.0;22;22
19.0;1901;3.0;2022.0;3.0;3.0;2022.0;19.0;1901;58.0;58.0;4.0;4.0;320.0;320.0;5.0;5.0;22;11
1.0;0101;1.0;2023.0;31.0;8.0;2022.0;22.0;2201;27.0;28.0;4.0;4.0;320.0;320.0;5.0;5.0;22;97
1.0;0101;11.0;2022.0;27.0;10.0;2022.0;1.0;0102;42.0;40.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
1.0;0101;9.0;2022.0;11.0;8.0;2022.0;1.0;0102;46.0;34.0;4.0;4.0;320.0;320.0;5.0;5.0;22;24
9.0;0901;10.0;2022.0;3.0;10.0;2022.0;8.0;0802;27.0;32.0;1.0;4.0;320.0;320.0;5.0;5.0;22;22
9.0;0916;7.0;2022.0;12.0;7.0;2022.0;13.0;1302;63.0;52.0;4.0;9.0;320.0;320.0;5.0;9.0;22;99
17.0;1701;1.0;2023.0;13.0;12.0;2022.0;17.0;1703;37.0;34.0;4.0;4.0;320.0;320.0;5.0;4.0;22;41
1.0;0101;2.0;2022.0;13.0;1.0;2022.0;18.0;1803;39.0;35.0;9.0;4.0;320.0;320.0;5.0;5.0;22;97
5.0;0506;7.0;2022.0;16.0;5.0;2022.0;5.0;0506;40.0;42.0;4.0;4.0;320.0;320.0;5.0;5.0;22;24
1.0;0101;3.0;2023.0;21.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22;22
1.0;0101;7.0;2022.0;8.0;3.0;2022.0;1.0;0108;30.0;30.0;4.0;4.0;320.0;320.0;5.0;4.0;22;97
1.0;0101;9.0;2022.0;17.0;8.0;2022.0;1.0;0108;40.0;42.0;4.0;9.0;320.0;320.0;5.0;9.0;22;97
4.0;0414;11.0;2022.0;4.0;11.0;2022.0;4.0;0410;48.0;49.0;4.0;1.0;320.0;320.0;5.0;4.0;22;23
1.0;0101;5.0;2022.0;17.0;5.0;2022.0;20.0;2011;50.0;29.0;5.0;4.0;320.0;320.0;9.0;4.0;22;97
17.0;1712;8.0;2022.0;19.0;7.0;2022.0;17.0;1712;41.0;37.0;4.0;5.0;320.0;340.0;5.0;5.0;22;22
1.0;0101;10.0;2022.0;23.0;9.0;2022.0;1.0;0115;55.0;50.0;4.0;4.0;320.0;320.0;5.0;5.0;22;12
9.0;0917;11.0;2022.0;7.0;10.0;2022.0;9.0;0917;49.0;45.0;4.0;5.0;320.0;320.0;5.0;2.0;22;91
1.0;0101;10.0;2022.0;14.0;9.0;2022.0;9.0;0920;45.0;37.0;4.0;4.0;320.0;320.0;5.0;5.0;22;22
4.0;0410;1.0;2023.0;30.0;11.0;2022.0;9.0;0920;37.0;34.0;4.0;4.0;320.0;320.0;5.0;5.0;22;97
1.0;0113;9.0;2022.0;16.0;8.0;2022.0;1.0;0101;32.0;37.0;4.0;4.0;320.0;320.0;9.0;5.0;23;23
2.0;0201;6.0;2022.0;3.0;5.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
7.0;0701;11.0;2022.0;19.0;8.0;2022.0;1.0;0101;36.0;43.0;4.0;9.0;320.0;718.0;4.0;9.0;23;23
1.0;0101;12.0;2022.0;30.0;8.0;2022.0;1.0;0101;34.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
1.0;0103;6.0;2022.0;8.0;4.0;2022.0;1.0;0101;31.0;29.0;4.0;4.0;320.0;320.0;5.0;4.0;23;23
1.0;0101;12.0;2022.0;14.0;12.0;2022.0;1.0;0101;54.0;50.0;4.0;4.0;320.0;320.0;4.0;4.0;23;24
1.0;0101;11.0;2022.0;29.0;9.0;2022.0;1.0;0101;34.0;40.0;9.0;9.0;1020.0;320.0;9.0;5.0;23;26
1.0;0101;2.0;2022.0;11.0;1.0;2022.0;1.0;0101;35.0;41.0;4.0;4.0;320.0;320.0;4.0;5.0;23;26
14.0;1410;4.0;2022.0;6.0;4.0;2022.0;1.0;0101;31.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;23;35
1.0;0101;2.0;2023.0;25.0;10.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;35
16.0;1601;12.0;2022.0;20.0;7.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;41
1.0;0101;11.0;2022.0;8.0;9.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;23;97
1.0;0101;9.0;2022.0;12.0;8.0;2022.0;1.0;0101;35.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
1.0;0111;2.0;2022.0;25.0;1.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;9999.0;320.0;9.0;1.0;23;97
1.0;0101;4.0;2022.0;16.0;2.0;2022.0;1.0;0101;33.0;30.0;4.0;9.0;320.0;320.0;4.0;1.0;23;97
1.0;0101;5.0;2022.0;28.0;2.0;2022.0;1.0;0101;33.0;30.0;4.0;9.0;320.0;840.0;5.0;4.0;23;97
1.0;0101;9.0;2022.0;26.0;8.0;2022.0;1.0;0101;32.0;39.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
1.0;0101;1.0;2023.0;25.0;11.0;2022.0;1.0;0101;34.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
1.0;0101;11.0;2022.0;6.0;10.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;97
1.0;0101;9.0;2022.0;23.0;8.0;2022.0;1.0;0101;38.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;23;97
1.0;0101;1.0;2023.0;19.0;12.0;2022.0;1.0;0101;41.0;35.0;4.0;9.0;320.0;568.0;4.0;5.0;23;97
1.0;0101;4.0;2022.0;23.0;2.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;99
2.0;0201;8.0;2022.0;28.0;7.0;2022.0;2.0;0201;69.0;64.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
3.0;0301;10.0;2022.0;24.0;8.0;2022.0;3.0;0301;28.0;26.0;9.0;4.0;340.0;320.0;5.0;4.0;23;97
4.0;0413;11.0;2022.0;8.0;9.0;2022.0;4.0;0401;34.0;32.0;4.0;4.0;320.0;320.0;4.0;5.0;23;23
4.0;0401;6.0;2022.0;18.0;4.0;2022.0;4.0;0401;31.0;25.0;9.0;4.0;320.0;320.0;4.0;4.0;23;97
5.0;0501;2.0;2022.0;17.0;2.0;2022.0;5.0;0501;32.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;23;97
6.0;0601;9.0;2022.0;1.0;7.0;2022.0;6.0;0601;34.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;23;43
1.0;0115;8.0;2022.0;25.0;7.0;2022.0;9.0;0901;47.0;38.0;4.0;4.0;320.0;320.0;5.0;4.0;23;23
9.0;0901;8.0;2022.0;15.0;7.0;2022.0;9.0;0901;77.0;75.0;4.0;4.0;320.0;320.0;5.0;5.0;23;23
9.0;0901;6.0;2022.0;22.0;6.0;2022.0;9.0;0901;39.0;35.0;9.0;4.0;320.0;320.0;9.0;3.0;23;97
9.0;0901;3.0;2022.0;21.0;3.0;2022.0;9.0;0901;999.0;999.0;4.0;4.0;320.0;320.0;9.0;1.0;23;97
9.0;0901;6.0;2022.0;8.0;6.0;2022.0;9.0;0901;47.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;23;97
9.0;0901;10.0;2022.0;15.0;3.0;2022.0;9.0;0901;29.0;29.0;4.0;4.0;320.0;320.0;4.0;3.0;23;97
10.0;1001;9.0;2022.0;8.0;9.0;2022.0;10.0;1001;41.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
10.0;1001;8.0;2022.0;9.0;3.0;2022.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
10.0;1001;10.0;2022.0;13.0;10.0;2022.0;10.0;1001;31.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
10.0;1001;5.0;2022.0;7.0;4.0;2022.0;10.0;1001;30.0;22.0;4.0;9.0;320.0;320.0;4.0;9.0;23;97
10.0;1001;9.0;2022.0;8.0;9.0;2022.0;10.0;1001;36.0;32.0;4.0;4.0;320.0;320.0;5.0;5.0;23;97
11.0;1101;3.0;2023.0;21.0;11.0;2022.0;11.0;1101;38.0;37.0;4.0;4.0;320.0;320.0;5.0;5.0;23;23
11.0;1103;11.0;2022.0;29.0;8.0;2022.0;11.0;1101;53.0;32.0;4.0;4.0;320.0;320.0;5.0;5.0;23;35
11.0;1101;11.0;2022.0;13.0;10.0;2022.0;11.0;1101;27.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;23;51
11.0;1101;6.0;2022.0;12.0;4.0;2022.0;11.0;1101;35.0;31.0;4.0;9.0;320.0;320.0;4.0;1.0;23;97
11.0;1101;1.0;2023.0;18.0;11.0;2022.0;11.0;1101;37.0;39.0;4.0;4.0;320.0;320.0;5.0;9.0;23;97
11.0;1101;12.0;2022.0;7.0;7.0;2022.0;11.0;1101;30.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
12.0;1201;7.0;2022.0;26.0;4.0;2022.0;12.0;1201;27.0;26.0;4.0;4.0;320.0;320.0;9.0;4.0;23;23
12.0;1201;3.0;2022.0;7.0;1.0;2022.0;12.0;1201;35.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
12.0;1201;7.0;2022.0;12.0;7.0;2022.0;12.0;1201;42.0;41.0;4.0;4.0;320.0;320.0;9.0;4.0;23;52
12.0;1201;1.0;2023.0;14.0;11.0;2022.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;23;97
12.0;1201;8.0;2022.0;13.0;7.0;2022.0;12.0;1201;44.0;43.0;4.0;4.0;320.0;320.0;5.0;4.0;23;97
12.0;1201;6.0;2022.0;2.0;6.0;2022.0;12.0;1201;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;23;97
13.0;1327;10.0;2022.0;29.0;9.0;2022.0;13.0;1301;63.0;56.0;1.0;1.0;320.0;320.0;4.0;1.0;23;53
13.0;1301;4.0;2022.0;28.0;1.0;2022.0;13.0;1301;33.0;33.0;4.0;4.0;320.0;320.0;5.0;4.0;23;23
13.0;1301;10.0;2022.0;25.0;7.0;2022.0;13.0;1301;33.0;27.0;1.0;1.0;320.0;320.0;4.0;4.0;23;23
13.0;1301;8.0;2022.0;26.0;5.0;2022.0;13.0;1301;27.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
13.0;1301;5.0;2023.0;28.0;10.0;2022.0;13.0;1301;30.0;28.0;4.0;4.0;320.0;320.0;4.0;3.0;23;97
13.0;1301;2.0;2022.0;1.0;2.0;2022.0;13.0;1301;60.0;67.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
14.0;1401;11.0;2022.0;24.0;10.0;2022.0;14.0;1401;35.0;34.0;1.0;1.0;320.0;320.0;5.0;4.0;23;23
14.0;1401;12.0;2022.0;30.0;9.0;2022.0;14.0;1401;36.0;36.0;4.0;1.0;320.0;320.0;4.0;5.0;23;23
14.0;1401;5.0;2022.0;7.0;3.0;2022.0;14.0;1401;29.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;23;97
14.0;1403;6.0;2023.0;18.0;2.0;2022.0;14.0;1401;28.0;20.0;4.0;9.0;320.0;320.0;4.0;3.0;23;97
14.0;1401;11.0;2022.0;9.0;8.0;2022.0;14.0;1401;33.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
15.0;1507;9.0;2022.0;27.0;5.0;2022.0;15.0;1501;59.0;52.0;4.0;4.0;320.0;320.0;4.0;4.0;23;32
15.0;1501;6.0;2022.0;29.0;4.0;2022.0;15.0;1501;42.0;38.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
15.0;1501;12.0;2022.0;19.0;10.0;2022.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;97
3.0;0308;3.0;2022.0;1.0;3.0;2022.0;16.0;1601;62.0;38.0;4.0;4.0;320.0;320.0;4.0;9.0;23;23
16.0;1604;2.0;2023.0;20.0;6.0;2022.0;16.0;1601;38.0;40.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
16.0;1601;2.0;2022.0;14.0;1.0;2022.0;16.0;1601;39.0;35.0;4.0;4.0;320.0;320.0;5.0;4.0;23;23
16.0;1601;6.0;2023.0;14.0;11.0;2022.0;16.0;1601;33.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
17.0;1701;3.0;2022.0;13.0;1.0;2022.0;17.0;1701;53.0;48.0;9.0;9.0;320.0;320.0;4.0;4.0;23;23
17.0;1701;11.0;2022.0;17.0;10.0;2022.0;17.0;1701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;97
18.0;1801;3.0;2022.0;27.0;1.0;2022.0;18.0;1801;34.0;25.0;4.0;4.0;320.0;320.0;5.0;9.0;23;97
19.0;1901;6.0;2022.0;12.0;1.0;2022.0;19.0;1901;29.0;27.0;4.0;4.0;320.0;320.0;9.0;4.0;23;23
19.0;1901;10.0;2022.0;11.0;5.0;2022.0;19.0;1901;33.0;29.0;4.0;4.0;320.0;320.0;4.0;9.0;23;34
19.0;1901;12.0;2022.0;12.0;9.0;2022.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;23;97
20.0;2001;7.0;2022.0;29.0;3.0;2022.0;20.0;2001;38.0;42.0;4.0;4.0;320.0;320.0;9.0;4.0;23;23
20.0;2001;9.0;2022.0;22.0;6.0;2022.0;20.0;2001;36.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;23;33
20.0;2001;11.0;2022.0;28.0;4.0;2022.0;20.0;2001;27.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
20.0;2007;2.0;2022.0;3.0;2.0;2022.0;20.0;2001;37.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
20.0;2011;3.0;2022.0;4.0;1.0;2022.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;23;99
1.0;0101;8.0;2022.0;17.0;6.0;2022.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;840.0;9.0;9.0;23;22
21.0;2101;8.0;2022.0;26.0;4.0;2022.0;21.0;2101;26.0;28.0;4.0;4.0;320.0;320.0;4.0;9.0;23;23
21.0;2101;10.0;2022.0;21.0;6.0;2022.0;21.0;2101;29.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
21.0;2101;3.0;2022.0;9.0;2.0;2022.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
21.0;2101;7.0;2022.0;8.0;6.0;2022.0;21.0;2101;36.0;35.0;9.0;4.0;320.0;320.0;4.0;4.0;23;23
21.0;2101;6.0;2022.0;11.0;3.0;2022.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
21.0;2101;8.0;2022.0;24.0;6.0;2022.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;840.0;9.0;9.0;23;32
21.0;2101;3.0;2022.0;21.0;2.0;2022.0;21.0;2101;32.0;32.0;4.0;4.0;320.0;320.0;4.0;5.0;23;51
21.0;2101;2.0;2023.0;23.0;11.0;2022.0;21.0;2101;29.0;25.0;4.0;4.0;320.0;320.0;4.0;2.0;23;97
21.0;2101;6.0;2022.0;18.0;5.0;2022.0;21.0;2101;38.0;34.0;9.0;9.0;320.0;320.0;4.0;9.0;23;97
21.0;2101;1.0;2023.0;26.0;9.0;2022.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;23;97
21.0;2101;6.0;2022.0;10.0;3.0;2022.0;21.0;2101;37.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
21.0;2101;3.0;2023.0;23.0;2.0;2022.0;21.0;2101;49.0;53.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
21.0;2101;1.0;2023.0;3.0;11.0;2022.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;97
21.0;2101;3.0;2023.0;21.0;12.0;2022.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;97
21.0;2101;11.0;2022.0;17.0;6.0;2022.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;97
22.0;2216;4.0;2022.0;29.0;3.0;2022.0;22.0;2201;32.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
22.0;2201;11.0;2022.0;24.0;10.0;2022.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;99
3.0;0302;7.0;2022.0;29.0;6.0;2022.0;3.0;0302;30.0;28.0;4.0;4.0;320.0;320.0;5.0;4.0;23;23
5.0;0502;7.0;2022.0;7.0;6.0;2022.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
6.0;0601;10.0;2022.0;19.0;5.0;2022.0;6.0;0602;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
6.0;0601;8.0;2022.0;16.0;6.0;2022.0;6.0;0602;61.0;50.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
1.0;0114;5.0;2022.0;13.0;5.0;2022.0;6.0;0602;30.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;23;35
6.0;0601;5.0;2022.0;21.0;4.0;2022.0;6.0;0602;35.0;30.0;4.0;4.0;320.0;320.0;4.0;2.0;23;97
6.0;0602;3.0;2022.0;21.0;3.0;2022.0;6.0;0602;45.0;43.0;1.0;4.0;320.0;320.0;4.0;5.0;23;97
8.0;0802;3.0;2023.0;28.0;12.0;2022.0;8.0;0802;32.0;32.0;1.0;1.0;320.0;320.0;4.0;4.0;23;97
9.0;0902;8.0;2022.0;17.0;6.0;2022.0;9.0;0902;37.0;29.0;1.0;1.0;320.0;320.0;5.0;4.0;23;97
10.0;1002;1.0;2023.0;10.0;10.0;2022.0;10.0;1002;999.0;36.0;9.0;9.0;320.0;320.0;9.0;4.0;23;23
12.0;1202;10.0;2022.0;28.0;6.0;2022.0;12.0;1202;52.0;47.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
15.0;1503;5.0;2022.0;16.0;3.0;2022.0;15.0;1502;32.0;29.0;1.0;1.0;320.0;320.0;5.0;4.0;23;32
15.0;1502;5.0;2022.0;12.0;4.0;2022.0;15.0;1502;36.0;25.0;5.0;4.0;320.0;320.0;4.0;2.0;23;97
15.0;1501;11.0;2022.0;25.0;8.0;2022.0;15.0;1502;33.0;31.0;9.0;9.0;320.0;320.0;5.0;2.0;23;97
20.0;2006;3.0;2023.0;16.0;2.0;2022.0;19.0;1902;40.0;38.0;4.0;9.0;320.0;320.0;9.0;1.0;23;97
20.0;2001;1.0;2023.0;3.0;11.0;2022.0;20.0;2002;28.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;23;97
22.0;2202;4.0;2022.0;1.0;3.0;2022.0;22.0;2202;40.0;36.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
1.0;0101;1.0;2023.0;14.0;10.0;2022.0;1.0;0103;30.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;23;34
10.0;1001;9.0;2022.0;30.0;3.0;2022.0;10.0;1003;37.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;23;43
10.0;1003;9.0;2022.0;11.0;8.0;2022.0;10.0;1003;35.0;30.0;4.0;4.0;320.0;320.0;5.0;5.0;23;43
10.0;1003;11.0;2022.0;7.0;9.0;2022.0;10.0;1003;32.0;31.0;4.0;4.0;320.0;320.0;9.0;4.0;23;97
14.0;1401;3.0;2023.0;7.0;12.0;2022.0;14.0;1403;51.0;36.0;4.0;4.0;320.0;320.0;4.0;4.0;23;23
17.0;1703;3.0;2022.0;6.0;1.0;2022.0;17.0;1703;36.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;23;33
17.0;1701;8.0;2022.0;3.0;8.0;2022.0;17.0;1703;40.0;40.0;4.0;4.0;320.0;320.0;9.0;9.0;23;43
21.0;2101;12.0;2022.0;18.0;10.0;2022.0;21.0;2103;34.0;28.0;4.0;4.0;320.0;320.0;5.0;5.0;23;52
4.0;0404;3.0;2022.0;15.0;2.0;2022.0;4.0;0404;34.0;27.0;1.0;1.0;320.0;320.0;5.0;5.0;23;34
