Depreg;Mupreg;Mesreg;Anoreg;Diaocu;Mesocu;Anoocu;Depocu;Mupocu;Edadhom;Edadmuj;Gethom;Getmuj;Nachom;Nacmuj;Ocuhom;Ocumuj;Mever;Anover
22.0;2201;4.0;09;3.0;2.0;09;22.0;2201;34.0;37.0;2.0;2.0;320.0;320.0;6111.0;9711.0;7.0;1990.0
22.0;2212;1.0;10;16.0;11.0;09;22.0;2201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1990.0
22.0;2209;12.0;09;6.0;8.0;09;22.0;2201;25.0;24.0;9.0;9.0;320.0;320.0;9211.0;9711.0;3.0;1991.0
22.0;2203;4.0;09;23.0;2.0;09;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1991.0
22.0;2216;3.0;10;2.0;12.0;09;22.0;2201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1992.0
20.0;2009;11.0;09;21.0;10.0;09;22.0;2201;27.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1992.0
22.0;2209;6.0;09;26.0;5.0;09;22.0;2201;35.0;17.0;2.0;9.0;320.0;320.0;6111.0;9711.0;5.0;1992.0
22.0;2201;5.0;09;27.0;4.0;09;22.0;2201;36.0;29.0;9.0;9.0;320.0;320.0;6111.0;9999.0;12.0;1992.0
22.0;2201;10.0;09;5.0;5.0;09;22.0;2201;37.0;34.0;2.0;9.0;320.0;320.0;7231.0;9711.0;10.0;1993.0
22.0;2203;10.0;09;10.0;9.0;09;22.0;2201;33.0;27.0;9.0;9.0;320.0;320.0;9712.0;9999.0;11.0;1993.0
22.0;2214;1.0;10;16.0;11.0;09;22.0;2201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1993.0
22.0;2203;10.0;09;25.0;9.0;09;22.0;2201;28.0;999.0;9.0;9.0;320.0;320.0;7231.0;9711.0;3.0;1993.0
11.0;1106;2.0;10;3.0;12.0;09;22.0;2201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;1994.0
1.0;0101;6.0;09;24.0;3.0;09;22.0;2201;21.0;19.0;9.0;9.0;320.0;320.0;9712.0;9712.0;4.0;1994.0
22.0;2209;12.0;09;30.0;11.0;09;22.0;2201;19.0;19.0;9.0;9.0;320.0;320.0;9211.0;9711.0;2.0;1994.0
22.0;2201;6.0;09;29.0;5.0;09;22.0;2201;21.0;23.0;9.0;9.0;320.0;320.0;6111.0;9999.0;6.0;1995.0
22.0;2201;10.0;09;10.0;9.0;09;22.0;2201;26.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;1996.0
22.0;2201;12.0;09;15.0;12.0;09;22.0;2201;25.0;40.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1996.0
22.0;2211;3.0;09;19.0;2.0;09;22.0;2201;23.0;19.0;9.0;9.0;320.0;320.0;6111.0;9711.0;8.0;1996.0
22.0;2204;8.0;09;20.0;7.0;09;22.0;2201;22.0;23.0;9.0;9.0;320.0;320.0;6111.0;9711.0;9.0;1997.0
22.0;2201;8.0;09;9.0;6.0;09;22.0;2201;19.0;14.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1998.0
22.0;2201;9.0;09;15.0;6.0;09;22.0;2201;42.0;27.0;9.0;9.0;99.0;320.0;9999.0;9999.0;1.0;1998.0
22.0;2207;12.0;09;29.0;10.0;09;22.0;2201;28.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1998.0
22.0;2201;6.0;09;4.0;5.0;09;22.0;2201;999.0;32.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;1999.0
1.0;0103;2.0;10;11.0;11.0;09;22.0;2201;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;1999.0
22.0;2203;10.0;09;16.0;9.0;09;22.0;2201;26.0;25.0;2.0;2.0;320.0;320.0;6111.0;9999.0;8.0;1999.0
22.0;2201;9.0;09;21.0;8.0;09;22.0;2201;28.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1999.0
22.0;2203;4.0;09;31.0;3.0;09;22.0;2201;36.0;999.0;9.0;9.0;320.0;320.0;7536.0;9999.0;11.0;1999.0
1.0;0102;12.0;09;28.0;7.0;09;1.0;0102;22.0;27.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;2000.0
1.0;0102;1.0;10;15.0;10.0;09;1.0;0102;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;2007.0
1.0;0102;7.0;09;16.0;4.0;09;1.0;0102;23.0;18.0;9.0;9.0;320.0;320.0;9712.0;7531.0;5.0;1987.0
3.0;0302;12.0;09;12.0;11.0;09;3.0;0302;23.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;2005.0
3.0;0302;3.0;10;13.0;5.0;09;3.0;0302;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1988.0
3.0;0302;6.0;09;1.0;3.0;09;3.0;0302;28.0;24.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1992.0
10.0;1014;3.0;10;13.0;7.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;2000.0
5.0;0502;12.0;09;20.0;8.0;09;5.0;0502;26.0;39.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;2000.0
5.0;0502;11.0;09;1.0;10.0;09;5.0;0502;17.0;17.0;9.0;9.0;320.0;320.0;9712.0;9712.0;11.0;2001.0
5.0;0502;10.0;09;18.0;8.0;09;5.0;0502;34.0;24.0;2.0;2.0;320.0;320.0;9712.0;9999.0;6.0;2001.0
5.0;0502;2.0;10;2.0;10.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;2002.0
1.0;0114;10.0;09;7.0;8.0;09;5.0;0502;30.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;2002.0
5.0;0502;1.0;10;18.0;8.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;2002.0
5.0;0502;6.0;10;11.0;5.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;2003.0
5.0;0502;12.0;09;21.0;5.0;09;5.0;0502;21.0;19.0;9.0;9.0;320.0;320.0;9712.0;9712.0;6.0;2003.0
5.0;0502;9.0;09;27.0;4.0;09;5.0;0502;19.0;18.0;9.0;9.0;320.0;320.0;9712.0;9712.0;12.0;2005.0
5.0;0502;12.0;09;27.0;8.0;09;5.0;0502;27.0;20.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;2005.0
5.0;0513;7.0;09;27.0;3.0;09;5.0;0502;29.0;27.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;2005.0
5.0;0502;5.0;09;16.0;2.0;09;5.0;0502;51.0;22.0;2.0;2.0;320.0;320.0;5221.0;9998.0;9.0;2006.0
5.0;0502;3.0;09;2.0;2.0;09;5.0;0502;23.0;18.0;9.0;9.0;320.0;320.0;9712.0;9712.0;9.0;2007.0
5.0;0502;11.0;09;19.0;8.0;09;5.0;0502;28.0;31.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;2007.0
5.0;0502;7.0;09;20.0;4.0;09;5.0;0502;21.0;14.0;9.0;9.0;320.0;320.0;9712.0;9712.0;5.0;2007.0
5.0;0502;1.0;10;4.0;5.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1973.0
10.0;1001;6.0;09;22.0;4.0;09;5.0;0502;20.0;17.0;9.0;9.0;320.0;320.0;4131.0;9712.0;3.0;1973.0
5.0;0502;5.0;09;18.0;2.0;09;5.0;0502;26.0;17.0;9.0;9.0;320.0;320.0;6111.0;9711.0;2.0;1982.0
5.0;0513;9.0;09;19.0;6.0;09;5.0;0502;999.0;16.0;9.0;9.0;320.0;320.0;5221.0;9999.0;6.0;1984.0
1.0;0101;11.0;09;27.0;10.0;09;5.0;0502;57.0;51.0;9.0;9.0;320.0;320.0;3119.0;9711.0;4.0;1985.0
5.0;0502;5.0;10;18.0;12.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1989.0
5.0;0502;12.0;09;7.0;10.0;09;5.0;0502;39.0;38.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1990.0
5.0;0507;11.0;09;15.0;5.0;09;5.0;0502;29.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;1990.0
5.0;0513;2.0;10;19.0;10.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;1990.0
5.0;0502;11.0;09;11.0;9.0;09;5.0;0502;18.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1991.0
5.0;0502;1.0;10;22.0;10.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;1991.0
1.0;0101;3.0;10;3.0;11.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;1992.0
1.0;0116;12.0;09;30.0;9.0;09;5.0;0502;26.0;25.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1992.0
5.0;0502;5.0;09;17.0;3.0;09;5.0;0502;28.0;15.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1993.0
5.0;0513;5.0;09;30.0;1.0;09;5.0;0502;18.0;17.0;9.0;9.0;320.0;320.0;9999.0;6111.0;1.0;1993.0
5.0;0502;2.0;10;1.0;10.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1994.0
5.0;0507;12.0;09;10.0;7.0;09;5.0;0502;20.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;1995.0
5.0;0502;2.0;10;15.0;10.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1995.0
5.0;0502;1.0;10;13.0;8.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1996.0
5.0;0503;6.0;10;16.0;10.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1997.0
5.0;0502;2.0;10;30.0;12.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1997.0
5.0;0502;1.0;10;16.0;11.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1998.0
5.0;0502;4.0;10;10.0;6.0;09;5.0;0502;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1999.0
5.0;0502;12.0;09;18.0;8.0;09;5.0;0502;25.0;25.0;9.0;9.0;320.0;320.0;9712.0;2341.0;3.0;1999.0
5.0;0502;9.0;09;23.0;6.0;09;5.0;0502;24.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1999.0
5.0;0502;9.0;09;24.0;4.0;09;5.0;0502;21.0;15.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1999.0
6.0;0602;5.0;09;23.0;2.0;09;6.0;0602;22.0;22.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;2005.0
6.0;0602;2.0;10;16.0;12.0;09;6.0;0602;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;2006.0
6.0;0602;3.0;10;16.0;12.0;09;6.0;0602;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2006.0
6.0;0602;1.0;10;17.0;9.0;09;6.0;0602;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1968.0
6.0;0602;10.0;09;10.0;2.0;09;6.0;0602;25.0;24.0;9.0;9.0;320.0;320.0;9999.0;9711.0;1.0;1983.0
6.0;0602;12.0;09;18.0;8.0;09;6.0;0602;999.0;999.0;9.0;9.0;320.0;320.0;6111.0;9711.0;1.0;1994.0
8.0;0802;4.0;09;23.0;3.0;09;8.0;0802;26.0;22.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;1994.0
9.0;0902;10.0;09;10.0;8.0;09;9.0;0902;23.0;19.0;9.0;9.0;320.0;320.0;9712.0;9712.0;9.0;2007.0
9.0;0902;2.0;10;8.0;12.0;09;9.0;0902;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1976.0
9.0;0902;3.0;09;25.0;2.0;09;9.0;0902;41.0;40.0;9.0;9.0;320.0;320.0;9712.0;9711.0;12.0;1988.0
9.0;0902;12.0;09;5.0;10.0;09;9.0;0902;31.0;32.0;2.0;2.0;320.0;320.0;9712.0;9712.0;12.0;1995.0
10.0;1002;8.0;09;9.0;6.0;09;10.0;1002;29.0;21.0;9.0;9.0;320.0;320.0;9712.0;9711.0;8.0;2001.0
10.0;1002;6.0;10;23.0;3.0;09;10.0;1002;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;2003.0
10.0;1002;8.0;09;16.0;2.0;09;10.0;1002;28.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1977.0
10.0;1002;9.0;09;14.0;7.0;09;10.0;1002;24.0;17.0;9.0;9.0;320.0;320.0;6111.0;9711.0;12.0;1982.0
10.0;1002;2.0;09;19.0;1.0;09;10.0;1002;27.0;22.0;9.0;9.0;320.0;320.0;5221.0;9711.0;11.0;1985.0
10.0;1002;9.0;09;29.0;6.0;09;10.0;1002;39.0;32.0;2.0;2.0;320.0;320.0;7112.0;9711.0;6.0;1992.0
10.0;1002;5.0;09;16.0;4.0;09;10.0;1002;999.0;999.0;2.0;2.0;320.0;320.0;3114.0;9711.0;2.0;1993.0
10.0;1002;4.0;09;23.0;2.0;09;10.0;1002;16.0;15.0;9.0;9.0;320.0;320.0;6111.0;9711.0;2.0;1996.0
10.0;1002;4.0;09;12.0;2.0;09;10.0;1002;18.0;15.0;9.0;9.0;320.0;320.0;6111.0;9711.0;12.0;1997.0
11.0;1102;4.0;09;27.0;3.0;09;11.0;1102;26.0;24.0;9.0;9.0;320.0;320.0;6111.0;9711.0;6.0;2003.0
12.0;1202;10.0;09;31.0;7.0;09;12.0;1202;22.0;17.0;9.0;9.0;320.0;320.0;7512.0;9711.0;12.0;1991.0
12.0;1202;3.0;10;18.0;12.0;09;12.0;1202;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1994.0
21.0;2102;7.0;09;25.0;6.0;09;21.0;2102;18.0;14.0;9.0;9.0;320.0;320.0;6111.0;9711.0;5.0;2007.0
21.0;2102;4.0;10;4.0;8.0;09;21.0;2102;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1975.0
21.0;2102;4.0;10;4.0;8.0;09;21.0;2102;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1975.0
21.0;2102;2.0;10;11.0;12.0;09;21.0;2102;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;1990.0
21.0;2102;12.0;09;21.0;10.0;09;21.0;2102;20.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1997.0
22.0;2202;11.0;09;11.0;9.0;09;22.0;2202;31.0;28.0;2.0;2.0;320.0;320.0;9999.0;9999.0;5.0;2001.0
22.0;2202;11.0;09;23.0;9.0;09;22.0;2202;27.0;18.0;2.0;9.0;320.0;320.0;6111.0;9999.0;5.0;2001.0
22.0;2202;11.0;09;14.0;10.0;09;22.0;2202;999.0;999.0;2.0;9.0;320.0;320.0;9999.0;9999.0;8.0;2002.0
22.0;2202;6.0;10;26.0;8.0;09;22.0;2202;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;2008.0
22.0;2202;6.0;09;30.0;4.0;09;22.0;2202;22.0;19.0;9.0;9.0;320.0;320.0;9211.0;9711.0;10.0;1984.0
22.0;2202;4.0;09;3.0;3.0;09;22.0;2202;38.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1996.0
22.0;2202;5.0;10;12.0;4.0;09;22.0;2202;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1996.0
22.0;2202;11.0;09;27.0;8.0;09;22.0;2202;23.0;18.0;9.0;9.0;320.0;320.0;8332.0;9998.0;4.0;1996.0
22.0;2202;5.0;09;6.0;4.0;09;22.0;2202;999.0;999.0;9.0;9.0;320.0;320.0;5221.0;9998.0;3.0;1999.0
22.0;2202;2.0;10;30.0;12.0;09;22.0;2202;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1999.0
1.0;0103;7.0;09;15.0;5.0;09;1.0;0103;23.0;25.0;9.0;9.0;320.0;320.0;7231.0;2643.0;7.0;2007.0
1.0;0103;7.0;09;5.0;6.0;09;1.0;0103;76.0;50.0;9.0;9.0;320.0;320.0;3522.0;9711.0;1.0;2008.0
1.0;0103;8.0;09;1.0;7.0;09;1.0;0103;19.0;20.0;9.0;2.0;320.0;320.0;6111.0;9711.0;12.0;1978.0
3.0;0303;11.0;09;29.0;6.0;09;3.0;0303;19.0;19.0;9.0;9.0;320.0;320.0;6111.0;9999.0;6.0;2002.0
4.0;0403;11.0;09;6.0;5.0;09;4.0;0403;63.0;61.0;9.0;9.0;320.0;320.0;6111.0;9711.0;4.0;2008.0
4.0;0403;1.0;10;1.0;9.0;09;4.0;0403;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1981.0
5.0;0503;3.0;09;26.0;1.0;09;5.0;0503;17.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1997.0
9.0;0903;11.0;09;8.0;7.0;09;9.0;0903;17.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;2005.0
9.0;0903;2.0;10;28.0;12.0;09;9.0;0903;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1963.0
9.0;0903;9.0;09;28.0;8.0;09;9.0;0903;22.0;23.0;9.0;9.0;320.0;320.0;5221.0;9711.0;4.0;1984.0
9.0;0903;11.0;09;28.0;10.0;09;9.0;0903;999.0;26.0;9.0;9.0;320.0;320.0;9712.0;9711.0;2.0;1988.0
9.0;0903;8.0;09;29.0;7.0;09;9.0;0903;19.0;25.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;1994.0
9.0;0903;8.0;09;13.0;7.0;09;9.0;0903;17.0;15.0;9.0;9.0;320.0;320.0;9712.0;9712.0;9.0;1999.0
10.0;1003;3.0;10;16.0;9.0;09;10.0;1003;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;2003.0
10.0;1003;11.0;09;28.0;8.0;09;10.0;1003;23.0;24.0;2.0;2.0;320.0;320.0;9712.0;9712.0;11.0;2004.0
10.0;1003;2.0;10;4.0;8.0;09;10.0;1003;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1964.0
12.0;1203;3.0;10;25.0;8.0;09;12.0;1203;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1998.0
14.0;1403;2.0;09;20.0;1.0;09;14.0;1403;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1992.0
15.0;1503;2.0;10;12.0;11.0;09;15.0;1503;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1996.0
17.0;1701;11.0;09;21.0;6.0;09;17.0;1703;24.0;16.0;9.0;9.0;99.0;99.0;4311.0;9999.0;3.0;2002.0
17.0;1701;11.0;09;17.0;9.0;09;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;3412.0;9712.0;6.0;2003.0
17.0;1701;12.0;09;17.0;8.0;09;17.0;1703;22.0;16.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;2003.0
17.0;1711;1.0;10;9.0;3.0;09;17.0;1703;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;2004.0
17.0;1701;11.0;09;13.0;8.0;09;17.0;1703;25.0;19.0;9.0;9.0;320.0;320.0;4311.0;9999.0;12.0;2004.0
17.0;1703;4.0;10;13.0;7.0;09;17.0;1703;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2005.0
17.0;1703;11.0;09;29.0;9.0;09;17.0;1703;17.0;15.0;9.0;9.0;320.0;320.0;9712.0;9999.0;5.0;2006.0
17.0;1703;3.0;10;29.0;9.0;09;17.0;1703;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;2006.0
17.0;1709;2.0;10;23.0;12.0;09;17.0;1703;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1980.0
17.0;1711;4.0;10;5.0;11.0;09;17.0;1703;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1981.0
19.0;1901;4.0;09;24.0;2.0;09;17.0;1703;24.0;22.0;9.0;9.0;320.0;320.0;9998.0;9712.0;9.0;1983.0
17.0;1707;8.0;09;15.0;7.0;09;17.0;1703;23.0;16.0;9.0;9.0;320.0;320.0;6111.0;9711.0;11.0;1984.0
17.0;1709;4.0;09;13.0;1.0;09;17.0;1703;999.0;14.0;2.0;9.0;320.0;320.0;6111.0;9711.0;8.0;1992.0
17.0;1703;7.0;09;26.0;6.0;09;17.0;1703;27.0;20.0;9.0;9.0;320.0;320.0;2221.0;2221.0;6.0;1995.0
17.0;1703;10.0;09;30.0;7.0;09;17.0;1703;21.0;18.0;9.0;9.0;320.0;320.0;9712.0;9712.0;6.0;1996.0
17.0;1701;8.0;09;18.0;7.0;09;17.0;1703;25.0;16.0;9.0;9.0;320.0;320.0;9712.0;9712.0;2.0;1997.0
17.0;1703;11.0;09;1.0;7.0;09;17.0;1703;24.0;22.0;9.0;9.0;320.0;320.0;2341.0;4311.0;12.0;1998.0
17.0;1703;8.0;09;16.0;7.0;09;17.0;1703;22.0;27.0;9.0;9.0;320.0;320.0;4311.0;4311.0;12.0;1998.0
20.0;2003;3.0;09;23.0;1.0;09;20.0;2003;39.0;17.0;2.0;9.0;320.0;320.0;6111.0;9711.0;2.0;1990.0
21.0;2103;4.0;10;13.0;11.0;09;21.0;2103;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2000.0
21.0;2103;2.0;10;28.0;9.0;09;21.0;2103;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2006.0
21.0;2103;4.0;09;6.0;3.0;09;21.0;2103;18.0;21.0;9.0;9.0;320.0;320.0;9211.0;9711.0;3.0;1988.0
21.0;2103;11.0;09;9.0;7.0;09;21.0;2103;28.0;18.0;9.0;9.0;320.0;320.0;9211.0;9711.0;3.0;1990.0
21.0;2103;5.0;09;30.0;3.0;09;21.0;2103;38.0;15.0;9.0;9.0;320.0;320.0;9211.0;9711.0;11.0;1991.0
21.0;2103;3.0;09;28.0;1.0;09;21.0;2103;41.0;32.0;9.0;9.0;320.0;320.0;9211.0;9711.0;6.0;1995.0
21.0;2103;6.0;09;3.0;4.0;09;21.0;2103;20.0;29.0;9.0;1.0;320.0;320.0;9211.0;9711.0;12.0;1996.0
22.0;2203;12.0;09;1.0;12.0;09;22.0;2203;25.0;34.0;9.0;9.0;320.0;320.0;9211.0;2341.0;4.0;1987.0
1.0;0104;10.0;09;16.0;5.0;09;1.0;0104;21.0;19.0;9.0;9.0;320.0;320.0;6111.0;9999.0;3.0;1990.0
1.0;0104;2.0;10;16.0;5.0;09;1.0;0104;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1990.0
1.0;0104;4.0;09;6.0;2.0;09;1.0;0104;32.0;21.0;2.0;9.0;320.0;320.0;6111.0;9711.0;11.0;1998.0
2.0;0204;3.0;09;15.0;1.0;09;2.0;0204;23.0;21.0;9.0;9.0;320.0;320.0;4311.0;9712.0;8.0;1987.0
6.0;0604;9.0;09;8.0;9.0;09;6.0;0604;24.0;22.0;9.0;9.0;320.0;320.0;9211.0;9711.0;1.0;1972.0
6.0;0604;1.0;10;14.0;12.0;09;6.0;0604;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1980.0
6.0;0604;1.0;10;23.0;6.0;09;6.0;0604;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1987.0
6.0;0604;5.0;09;20.0;4.0;09;6.0;0604;999.0;33.0;2.0;9.0;320.0;320.0;6111.0;9711.0;4.0;1989.0
6.0;0604;11.0;09;8.0;9.0;09;6.0;0604;39.0;17.0;9.0;9.0;320.0;320.0;9712.0;9711.0;3.0;1991.0
7.0;0704;8.0;09;6.0;7.0;09;7.0;0704;22.0;19.0;9.0;9.0;320.0;320.0;9211.0;9712.0;6.0;2005.0
8.0;0804;1.0;10;7.0;12.0;09;8.0;0804;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2005.0
9.0;0904;4.0;10;18.0;9.0;09;9.0;0904;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;2004.0
13.0;1304;7.0;09;13.0;5.0;09;13.0;1304;20.0;17.0;9.0;9.0;320.0;320.0;4311.0;2341.0;3.0;2002.0
13.0;1304;10.0;09;25.0;8.0;09;13.0;1304;999.0;14.0;2.0;9.0;320.0;320.0;6111.0;9711.0;7.0;2002.0
13.0;1304;12.0;09;6.0;11.0;09;13.0;1304;17.0;15.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;1993.0
14.0;1404;12.0;09;28.0;10.0;09;14.0;1404;24.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;2000.0
14.0;1404;9.0;09;13.0;2.0;09;14.0;1404;24.0;17.0;9.0;9.0;320.0;320.0;3412.0;9711.0;7.0;1986.0
14.0;1404;12.0;09;8.0;9.0;09;14.0;1404;999.0;27.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1988.0
15.0;1504;10.0;09;12.0;6.0;09;15.0;1504;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;2000.0
15.0;1504;10.0;09;28.0;7.0;09;15.0;1504;999.0;54.0;2.0;9.0;320.0;320.0;6111.0;9711.0;3.0;1971.0
15.0;1504;9.0;09;31.0;8.0;09;15.0;1504;35.0;29.0;9.0;1.0;320.0;320.0;6111.0;9711.0;12.0;1995.0
16.0;1604;4.0;09;18.0;3.0;09;16.0;1604;999.0;19.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;2005.0
16.0;1604;8.0;09;11.0;3.0;09;16.0;1604;36.0;999.0;2.0;9.0;320.0;320.0;6111.0;9999.0;9.0;1993.0
17.0;1704;6.0;09;4.0;6.0;09;17.0;1704;34.0;30.0;2.0;2.0;320.0;320.0;6111.0;9711.0;10.0;1992.0
18.0;1804;7.0;09;22.0;5.0;09;18.0;1804;20.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;1980.0
19.0;1904;5.0;09;24.0;3.0;09;19.0;1904;999.0;19.0;9.0;9.0;320.0;320.0;8322.0;9711.0;8.0;2007.0
19.0;1904;5.0;09;2.0;4.0;09;19.0;1904;38.0;33.0;2.0;2.0;320.0;320.0;6111.0;9711.0;10.0;1994.0
22.0;2204;12.0;09;4.0;11.0;09;22.0;2204;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;2001.0
22.0;2204;3.0;09;19.0;2.0;09;22.0;2204;19.0;19.0;9.0;9.0;320.0;320.0;6111.0;9711.0;7.0;1971.0
22.0;2204;3.0;09;18.0;2.0;09;22.0;2204;21.0;14.0;9.0;9.0;320.0;320.0;6111.0;9711.0;5.0;1983.0
